filename,label_vowel,label_gender,speaker_id
s032_F_u_0026.wav,u,F,s032
s032_F_a_0027.wav,a,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_i_0001.wav,i,F,s032
s032_F_i_0002.wav,i,F,s032
s032_F_e_0003.wav,e,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_o_0005.wav,o,F,s032
s032_F_u_0006.wav,u,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_i_0009.wav,i,F,s032
s032_F_a_0010.wav,a,F,s032
s032_F_o_0011.wav,o,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_a_0013.wav,a,F,s032
s032_F_e_0014.wav,e,F,s032
s032_F_e_0015.wav,e,F,s032
s032_F_u_0016.wav,u,F,s032
s032_F_o_0017.wav,o,F,s032
s032_F_i_0018.wav,i,F,s032
s032_F_a_0019.wav,a,F,s032
s032_F_e_0020.wav,e,F,s032
s032_F_e_0021.wav,e,F,s032
s032_F_o_0022.wav,o,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_e_0001.wav,e,F,s032
s032_F_e_0002.wav,e,F,s032
s032_F_o_0003.wav,o,F,s032
s032_F_e_0004.wav,e,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_u_0006.wav,u,F,s032
s032_F_i_0007.wav,i,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_e_0009.wav,e,F,s032
s032_F_u_0010.wav,u,F,s032
s032_F_a_0011.wav,a,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_i_0013.wav,i,F,s032
s032_F_o_0014.wav,o,F,s032
s032_F_o_0015.wav,o,F,s032
s032_F_o_0016.wav,o,F,s032
s032_F_o_0017.wav,o,F,s032
s032_F_e_0018.wav,e,F,s032
s032_F_e_0019.wav,e,F,s032
s032_F_i_0020.wav,i,F,s032
s032_F_i_0021.wav,i,F,s032
s032_F_e_0022.wav,e,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_u_0001.wav,u,F,s032
s032_F_e_0002.wav,e,F,s032
s032_F_e_0003.wav,e,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_e_0005.wav,e,F,s032
s032_F_a_0006.wav,a,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_o_0009.wav,o,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_i_0011.wav,i,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_e_0013.wav,e,F,s032
s032_F_a_0014.wav,a,F,s032
s032_F_o_0015.wav,o,F,s032
s032_F_i_0016.wav,i,F,s032
s032_F_o_0017.wav,o,F,s032
s032_F_e_0018.wav,e,F,s032
s032_F_o_0019.wav,o,F,s032
s032_F_i_0020.wav,i,F,s032
s032_F_o_0021.wav,o,F,s032
s032_F_e_0022.wav,e,F,s032
s032_F_a_0023.wav,a,F,s032
s032_F_u_0024.wav,u,F,s032
s032_F_a_0025.wav,a,F,s032
s032_F_i_0026.wav,i,F,s032
s032_F_o_0027.wav,o,F,s032
s032_F_e_0028.wav,e,F,s032
s032_F_o_0029.wav,o,F,s032
s032_F_e_0030.wav,e,F,s032
s032_F_o_0000.wav,o,F,s032
s032_F_i_0001.wav,i,F,s032
s032_F_a_0002.wav,a,F,s032
s032_F_u_0003.wav,u,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_o_0006.wav,o,F,s032
s032_F_o_0007.wav,o,F,s032
s032_F_o_0008.wav,o,F,s032
s032_F_o_0009.wav,o,F,s032
s032_F_o_0010.wav,o,F,s032
s032_F_e_0011.wav,e,F,s032
s032_F_o_0012.wav,o,F,s032
s032_F_e_0013.wav,e,F,s032
s032_F_o_0014.wav,o,F,s032
s032_F_o_0015.wav,o,F,s032
s032_F_o_0016.wav,o,F,s032
s032_F_e_0017.wav,e,F,s032
s032_F_i_0018.wav,i,F,s032
s032_F_e_0019.wav,e,F,s032
s032_F_i_0020.wav,i,F,s032
s032_F_o_0021.wav,o,F,s032
s032_F_e_0022.wav,e,F,s032
s032_F_e_0023.wav,e,F,s032
s032_F_i_0024.wav,i,F,s032
s032_F_e_0025.wav,e,F,s032
s032_F_a_0026.wav,a,F,s032
s032_F_i_0027.wav,i,F,s032
s032_F_o_0028.wav,o,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_e_0001.wav,e,F,s032
s032_F_i_0002.wav,i,F,s032
s032_F_a_0003.wav,a,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_i_0005.wav,i,F,s032
s032_F_a_0006.wav,a,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_o_0009.wav,o,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_o_0011.wav,o,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_a_0013.wav,a,F,s032
s032_F_o_0014.wav,o,F,s032
s032_F_e_0015.wav,e,F,s032
s032_F_i_0016.wav,i,F,s032
s032_F_i_0017.wav,i,F,s032
s032_F_i_0018.wav,i,F,s032
s032_F_a_0019.wav,a,F,s032
s032_F_i_0020.wav,i,F,s032
s032_F_e_0021.wav,e,F,s032
s032_F_a_0022.wav,a,F,s032
s032_F_i_0023.wav,i,F,s032
s032_F_a_0024.wav,a,F,s032
s032_F_i_0025.wav,i,F,s032
s032_F_a_0026.wav,a,F,s032
s032_F_e_0027.wav,e,F,s032
s032_F_a_0028.wav,a,F,s032
s032_F_e_0029.wav,e,F,s032
s032_F_a_0030.wav,a,F,s032
s032_F_e_0031.wav,e,F,s032
s032_F_i_0032.wav,i,F,s032
s032_F_a_0033.wav,a,F,s032
s032_F_e_0034.wav,e,F,s032
s032_F_e_0035.wav,e,F,s032
s032_F_a_0036.wav,a,F,s032
s032_F_i_0037.wav,i,F,s032
s032_F_a_0038.wav,a,F,s032
s032_F_e_0039.wav,e,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_u_0001.wav,u,F,s032
s032_F_i_0002.wav,i,F,s032
s032_F_o_0003.wav,o,F,s032
s032_F_e_0004.wav,e,F,s032
s032_F_e_0005.wav,e,F,s032
s032_F_i_0006.wav,i,F,s032
s032_F_i_0007.wav,i,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_a_0009.wav,a,F,s032
s032_F_o_0010.wav,o,F,s032
s032_F_a_0011.wav,a,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_e_0000.wav,e,F,s032
s032_F_a_0001.wav,a,F,s032
s032_F_o_0002.wav,o,F,s032
s032_F_u_0003.wav,u,F,s032
s032_F_i_0004.wav,i,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_o_0006.wav,o,F,s032
s032_F_a_0007.wav,a,F,s032
s032_F_e_0008.wav,e,F,s032
s032_F_e_0009.wav,e,F,s032
s032_F_i_0010.wav,i,F,s032
s032_F_e_0011.wav,e,F,s032
s032_F_a_0012.wav,a,F,s032
s032_F_e_0013.wav,e,F,s032
s032_F_o_0014.wav,o,F,s032
s032_F_i_0015.wav,i,F,s032
s032_F_a_0016.wav,a,F,s032
s032_F_i_0017.wav,i,F,s032
s032_F_o_0018.wav,o,F,s032
s032_F_e_0000.wav,e,F,s032
s032_F_o_0001.wav,o,F,s032
s032_F_a_0002.wav,a,F,s032
s032_F_i_0003.wav,i,F,s032
s032_F_o_0004.wav,o,F,s032
s032_F_e_0005.wav,e,F,s032
s032_F_o_0006.wav,o,F,s032
s032_F_o_0007.wav,o,F,s032
s032_F_i_0008.wav,i,F,s032
s032_F_i_0009.wav,i,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_o_0011.wav,o,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_a_0013.wav,a,F,s032
s032_F_o_0014.wav,o,F,s032
s032_F_i_0015.wav,i,F,s032
s032_F_a_0016.wav,a,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_a_0001.wav,a,F,s032
s032_F_i_0002.wav,i,F,s032
s032_F_e_0003.wav,e,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_o_0005.wav,o,F,s032
s032_F_e_0006.wav,e,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_i_0008.wav,i,F,s032
s032_F_a_0009.wav,a,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_a_0011.wav,a,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_a_0013.wav,a,F,s032
s032_F_a_0014.wav,a,F,s032
s032_F_i_0015.wav,i,F,s032
s032_F_e_0016.wav,e,F,s032
s032_F_o_0017.wav,o,F,s032
s032_F_i_0018.wav,i,F,s032
s032_F_o_0019.wav,o,F,s032
s032_F_o_0020.wav,o,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_u_0001.wav,u,F,s032
s032_F_e_0002.wav,e,F,s032
s032_F_a_0003.wav,a,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_i_0005.wav,i,F,s032
s032_F_o_0006.wav,o,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_e_0008.wav,e,F,s032
s032_F_o_0009.wav,o,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_o_0011.wav,o,F,s032
s032_F_u_0012.wav,u,F,s032
s032_F_o_0013.wav,o,F,s032
s032_F_e_0000.wav,e,F,s032
s032_F_i_0001.wav,i,F,s032
s032_F_o_0002.wav,o,F,s032
s032_F_a_0003.wav,a,F,s032
s032_F_i_0004.wav,i,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_a_0006.wav,a,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_e_0009.wav,e,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_a_0011.wav,a,F,s032
s032_F_u_0012.wav,u,F,s032
s032_F_e_0013.wav,e,F,s032
s032_F_e_0014.wav,e,F,s032
s032_F_e_0015.wav,e,F,s032
s032_F_u_0016.wav,u,F,s032
s032_F_u_0017.wav,u,F,s032
s032_F_a_0018.wav,a,F,s032
s032_F_a_0019.wav,a,F,s032
s032_F_e_0020.wav,e,F,s032
s032_F_a_0021.wav,a,F,s032
s032_F_i_0022.wav,i,F,s032
s032_F_i_0023.wav,i,F,s032
s032_F_e_0024.wav,e,F,s032
s032_F_e_0025.wav,e,F,s032
s032_F_e_0026.wav,e,F,s032
s032_F_i_0027.wav,i,F,s032
s032_F_o_0028.wav,o,F,s032
s032_F_e_0029.wav,e,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_e_0001.wav,e,F,s032
s032_F_e_0002.wav,e,F,s032
s032_F_i_0003.wav,i,F,s032
s032_F_e_0004.wav,e,F,s032
s032_F_i_0005.wav,i,F,s032
s032_F_o_0006.wav,o,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_e_0008.wav,e,F,s032
s032_F_a_0009.wav,a,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_a_0011.wav,a,F,s032
s032_F_o_0012.wav,o,F,s032
s032_F_i_0000.wav,i,F,s032
s032_F_a_0001.wav,a,F,s032
s032_F_u_0002.wav,u,F,s032
s032_F_a_0003.wav,a,F,s032
s032_F_i_0004.wav,i,F,s032
s032_F_i_0005.wav,i,F,s032
s032_F_a_0006.wav,a,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_o_0009.wav,o,F,s032
s032_F_e_0010.wav,e,F,s032
s032_F_u_0011.wav,u,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_e_0013.wav,e,F,s032
s032_F_a_0014.wav,a,F,s032
s032_F_e_0015.wav,e,F,s032
s032_F_i_0016.wav,i,F,s032
s032_F_o_0017.wav,o,F,s032
s032_F_o_0018.wav,o,F,s032
s032_F_e_0019.wav,e,F,s032
s032_F_o_0020.wav,o,F,s032
s032_F_i_0021.wav,i,F,s032
s032_F_e_0022.wav,e,F,s032
s032_F_e_0023.wav,e,F,s032
s032_F_e_0000.wav,e,F,s032
s032_F_a_0001.wav,a,F,s032
s032_F_i_0002.wav,i,F,s032
s032_F_e_0003.wav,e,F,s032
s032_F_e_0004.wav,e,F,s032
s032_F_i_0005.wav,i,F,s032
s032_F_a_0006.wav,a,F,s032
s032_F_a_0007.wav,a,F,s032
s032_F_e_0008.wav,e,F,s032
s032_F_e_0009.wav,e,F,s032
s032_F_a_0010.wav,a,F,s032
s032_F_e_0011.wav,e,F,s032
s032_F_e_0012.wav,e,F,s032
s032_F_o_0013.wav,o,F,s032
s032_F_a_0014.wav,a,F,s032
s032_F_o_0015.wav,o,F,s032
s032_F_e_0016.wav,e,F,s032
s032_F_a_0017.wav,a,F,s032
s032_F_a_0018.wav,a,F,s032
s032_F_a_0019.wav,a,F,s032
s032_F_e_0020.wav,e,F,s032
s032_F_e_0021.wav,e,F,s032
s032_F_i_0022.wav,i,F,s032
s032_F_e_0023.wav,e,F,s032
s032_F_u_0024.wav,u,F,s032
s032_F_e_0025.wav,e,F,s032
s032_F_e_0026.wav,e,F,s032
s032_F_u_0027.wav,u,F,s032
s032_F_a_0028.wav,a,F,s032
s032_F_o_0029.wav,o,F,s032
s032_F_o_0000.wav,o,F,s032
s032_F_o_0001.wav,o,F,s032
s032_F_o_0002.wav,o,F,s032
s032_F_o_0003.wav,o,F,s032
s032_F_a_0004.wav,a,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_e_0006.wav,e,F,s032
s032_F_o_0007.wav,o,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_i_0009.wav,i,F,s032
s032_F_o_0010.wav,o,F,s032
s032_F_o_0011.wav,o,F,s032
s032_F_i_0012.wav,i,F,s032
s032_F_i_0013.wav,i,F,s032
s032_F_o_0014.wav,o,F,s032
s032_F_e_0015.wav,e,F,s032
s032_F_e_0016.wav,e,F,s032
s032_F_e_0017.wav,e,F,s032
s032_F_a_0018.wav,a,F,s032
s032_F_e_0000.wav,e,F,s032
s032_F_a_0001.wav,a,F,s032
s032_F_e_0002.wav,e,F,s032
s032_F_e_0003.wav,e,F,s032
s032_F_o_0004.wav,o,F,s032
s032_F_i_0005.wav,i,F,s032
s032_F_u_0006.wav,u,F,s032
s032_F_a_0007.wav,a,F,s032
s032_F_e_0008.wav,e,F,s032
s032_F_i_0009.wav,i,F,s032
s032_F_a_0010.wav,a,F,s032
s032_F_e_0011.wav,e,F,s032
s032_F_a_0012.wav,a,F,s032
s032_F_a_0013.wav,a,F,s032
s032_F_i_0014.wav,i,F,s032
s032_F_i_0015.wav,i,F,s032
s032_F_a_0016.wav,a,F,s032
s032_F_i_0017.wav,i,F,s032
s032_F_o_0018.wav,o,F,s032
s032_F_e_0019.wav,e,F,s032
s032_F_u_0020.wav,u,F,s032
s032_F_i_0021.wav,i,F,s032
s032_F_i_0022.wav,i,F,s032
s032_F_a_0023.wav,a,F,s032
s032_F_i_0000.wav,i,F,s032
s032_F_e_0001.wav,e,F,s032
s032_F_o_0002.wav,o,F,s032
s032_F_e_0003.wav,e,F,s032
s032_F_u_0004.wav,u,F,s032
s032_F_o_0005.wav,o,F,s032
s032_F_i_0006.wav,i,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_i_0008.wav,i,F,s032
s032_F_a_0009.wav,a,F,s032
s032_F_i_0010.wav,i,F,s032
s032_F_e_0011.wav,e,F,s032
s032_F_o_0012.wav,o,F,s032
s032_F_o_0013.wav,o,F,s032
s032_F_i_0014.wav,i,F,s032
s032_F_a_0015.wav,a,F,s032
s032_F_e_0016.wav,e,F,s032
s032_F_o_0017.wav,o,F,s032
s032_F_e_0018.wav,e,F,s032
s032_F_u_0019.wav,u,F,s032
s032_F_o_0020.wav,o,F,s032
s032_F_a_0021.wav,a,F,s032
s032_F_u_0022.wav,u,F,s032
s032_F_a_0023.wav,a,F,s032
s032_F_e_0024.wav,e,F,s032
s032_F_i_0025.wav,i,F,s032
s032_F_e_0026.wav,e,F,s032
s032_F_e_0027.wav,e,F,s032
s032_F_i_0028.wav,i,F,s032
s032_F_o_0029.wav,o,F,s032
s032_F_i_0030.wav,i,F,s032
s032_F_e_0031.wav,e,F,s032
s032_F_e_0032.wav,e,F,s032
s032_F_a_0000.wav,a,F,s032
s032_F_i_0001.wav,i,F,s032
s032_F_e_0002.wav,e,F,s032
s032_F_a_0003.wav,a,F,s032
s032_F_o_0004.wav,o,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_o_0006.wav,o,F,s032
s032_F_e_0007.wav,e,F,s032
s032_F_a_0008.wav,a,F,s032
s032_F_e_0009.wav,e,F,s032
s032_F_o_0010.wav,o,F,s032
s032_F_a_0011.wav,a,F,s032
s032_F_o_0012.wav,o,F,s032
s032_F_e_0013.wav,e,F,s032
s032_F_i_0014.wav,i,F,s032
s032_F_e_0015.wav,e,F,s032
s032_F_a_0016.wav,a,F,s032
s032_F_a_0017.wav,a,F,s032
s032_F_u_0018.wav,u,F,s032
s032_F_a_0019.wav,a,F,s032
s032_F_a_0020.wav,a,F,s032
s032_F_e_0021.wav,e,F,s032
s032_F_i_0022.wav,i,F,s032
s032_F_e_0023.wav,e,F,s032
s032_F_o_0024.wav,o,F,s032
s032_F_e_0025.wav,e,F,s032
s032_F_o_0000.wav,o,F,s032
s032_F_e_0001.wav,e,F,s032
s032_F_o_0002.wav,o,F,s032
s032_F_a_0003.wav,a,F,s032
s032_F_o_0004.wav,o,F,s032
s032_F_a_0005.wav,a,F,s032
s032_F_e_0006.wav,e,F,s032
s032_F_i_0007.wav,i,F,s032
s032_F_e_0008.wav,e,F,s032
s032_F_e_0009.wav,e,F,s032
s032_F_i_0010.wav,i,F,s032
s032_F_e_0011.wav,e,F,s032
s032_F_o_0012.wav,o,F,s032
s032_F_o_0013.wav,o,F,s032
s032_F_i_0014.wav,i,F,s032
s032_F_a_0015.wav,a,F,s032
s033_M_u_0000.wav,u,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_e_0002.wav,e,M,s033
s033_M_a_0003.wav,a,M,s033
s033_M_i_0004.wav,i,M,s033
s033_M_e_0005.wav,e,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_e_0007.wav,e,M,s033
s033_M_e_0008.wav,e,M,s033
s033_M_o_0009.wav,o,M,s033
s033_M_i_0010.wav,i,M,s033
s033_M_e_0011.wav,e,M,s033
s033_M_o_0012.wav,o,M,s033
s033_M_a_0000.wav,a,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_e_0002.wav,e,M,s033
s033_M_o_0003.wav,o,M,s033
s033_M_o_0004.wav,o,M,s033
s033_M_e_0005.wav,e,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_o_0007.wav,o,M,s033
s033_M_e_0008.wav,e,M,s033
s033_M_a_0009.wav,a,M,s033
s033_M_o_0010.wav,o,M,s033
s033_M_i_0011.wav,i,M,s033
s033_M_o_0012.wav,o,M,s033
s033_M_e_0013.wav,e,M,s033
s033_M_o_0000.wav,o,M,s033
s033_M_o_0001.wav,o,M,s033
s033_M_e_0002.wav,e,M,s033
s033_M_a_0003.wav,a,M,s033
s033_M_e_0004.wav,e,M,s033
s033_M_a_0005.wav,a,M,s033
s033_M_o_0006.wav,o,M,s033
s033_M_a_0007.wav,a,M,s033
s033_M_e_0008.wav,e,M,s033
s033_M_o_0009.wav,o,M,s033
s033_M_i_0010.wav,i,M,s033
s033_M_o_0011.wav,o,M,s033
s033_M_e_0000.wav,e,M,s033
s033_M_i_0001.wav,i,M,s033
s033_M_a_0002.wav,a,M,s033
s033_M_i_0003.wav,i,M,s033
s033_M_e_0004.wav,e,M,s033
s033_M_o_0005.wav,o,M,s033
s033_M_a_0006.wav,a,M,s033
s033_M_a_0007.wav,a,M,s033
s033_M_e_0008.wav,e,M,s033
s033_M_a_0009.wav,a,M,s033
s033_M_i_0010.wav,i,M,s033
s033_M_e_0011.wav,e,M,s033
s033_M_e_0012.wav,e,M,s033
s033_M_i_0013.wav,i,M,s033
s033_M_o_0014.wav,o,M,s033
s033_M_o_0000.wav,o,M,s033
s033_M_i_0001.wav,i,M,s033
s033_M_a_0002.wav,a,M,s033
s033_M_e_0003.wav,e,M,s033
s033_M_e_0004.wav,e,M,s033
s033_M_i_0005.wav,i,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_a_0007.wav,a,M,s033
s033_M_o_0008.wav,o,M,s033
s033_M_o_0009.wav,o,M,s033
s033_M_e_0010.wav,e,M,s033
s033_M_o_0011.wav,o,M,s033
s033_M_i_0012.wav,i,M,s033
s033_M_e_0013.wav,e,M,s033
s033_M_e_0014.wav,e,M,s033
s033_M_a_0015.wav,a,M,s033
s033_M_o_0016.wav,o,M,s033
s033_M_e_0017.wav,e,M,s033
s033_M_a_0018.wav,a,M,s033
s033_M_e_0019.wav,e,M,s033
s033_M_e_0020.wav,e,M,s033
s033_M_o_0021.wav,o,M,s033
s033_M_a_0000.wav,a,M,s033
s033_M_e_0001.wav,e,M,s033
s033_M_a_0002.wav,a,M,s033
s033_M_o_0003.wav,o,M,s033
s033_M_o_0004.wav,o,M,s033
s033_M_o_0005.wav,o,M,s033
s033_M_a_0006.wav,a,M,s033
s033_M_o_0007.wav,o,M,s033
s033_M_i_0008.wav,i,M,s033
s033_M_a_0009.wav,a,M,s033
s033_M_i_0010.wav,i,M,s033
s033_M_i_0011.wav,i,M,s033
s033_M_a_0012.wav,a,M,s033
s033_M_o_0013.wav,o,M,s033
s033_M_o_0014.wav,o,M,s033
s033_M_i_0015.wav,i,M,s033
s033_M_e_0016.wav,e,M,s033
s033_M_o_0000.wav,o,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_e_0002.wav,e,M,s033
s033_M_o_0003.wav,o,M,s033
s033_M_e_0004.wav,e,M,s033
s033_M_e_0005.wav,e,M,s033
s033_M_o_0006.wav,o,M,s033
s033_M_o_0007.wav,o,M,s033
s033_M_a_0008.wav,a,M,s033
s033_M_e_0009.wav,e,M,s033
s033_M_i_0010.wav,i,M,s033
s033_M_a_0011.wav,a,M,s033
s033_M_a_0012.wav,a,M,s033
s033_M_e_0013.wav,e,M,s033
s033_M_a_0014.wav,a,M,s033
s033_M_a_0015.wav,a,M,s033
s033_M_a_0016.wav,a,M,s033
s033_M_i_0017.wav,i,M,s033
s033_M_o_0018.wav,o,M,s033
s033_M_o_0000.wav,o,M,s033
s033_M_e_0001.wav,e,M,s033
s033_M_u_0002.wav,u,M,s033
s033_M_e_0003.wav,e,M,s033
s033_M_e_0004.wav,e,M,s033
s033_M_a_0005.wav,a,M,s033
s033_M_i_0006.wav,i,M,s033
s033_M_a_0007.wav,a,M,s033
s033_M_e_0008.wav,e,M,s033
s033_M_a_0009.wav,a,M,s033
s033_M_o_0010.wav,o,M,s033
s033_M_o_0011.wav,o,M,s033
s033_M_i_0000.wav,i,M,s033
s033_M_o_0001.wav,o,M,s033
s033_M_a_0002.wav,a,M,s033
s033_M_u_0003.wav,u,M,s033
s033_M_o_0004.wav,o,M,s033
s033_M_e_0005.wav,e,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_u_0007.wav,u,M,s033
s033_M_a_0008.wav,a,M,s033
s033_M_i_0009.wav,i,M,s033
s033_M_o_0010.wav,o,M,s033
s033_M_a_0011.wav,a,M,s033
s033_M_e_0012.wav,e,M,s033
s033_M_a_0013.wav,a,M,s033
s033_M_i_0014.wav,i,M,s033
s033_M_u_0015.wav,u,M,s033
s033_M_e_0016.wav,e,M,s033
s033_M_o_0017.wav,o,M,s033
s033_M_o_0018.wav,o,M,s033
s033_M_e_0000.wav,e,M,s033
s033_M_o_0001.wav,o,M,s033
s033_M_a_0002.wav,a,M,s033
s033_M_o_0003.wav,o,M,s033
s033_M_e_0004.wav,e,M,s033
s033_M_i_0005.wav,i,M,s033
s033_M_a_0006.wav,a,M,s033
s033_M_e_0007.wav,e,M,s033
s033_M_o_0008.wav,o,M,s033
s033_M_a_0009.wav,a,M,s033
s033_M_a_0010.wav,a,M,s033
s033_M_e_0011.wav,e,M,s033
s033_M_e_0012.wav,e,M,s033
s033_M_a_0013.wav,a,M,s033
s033_M_e_0014.wav,e,M,s033
s033_M_e_0015.wav,e,M,s033
s033_M_a_0016.wav,a,M,s033
s033_M_e_0017.wav,e,M,s033
s033_M_a_0018.wav,a,M,s033
s033_M_u_0019.wav,u,M,s033
s033_M_i_0020.wav,i,M,s033
s033_M_a_0021.wav,a,M,s033
s033_M_a_0000.wav,a,M,s033
s033_M_e_0001.wav,e,M,s033
s033_M_a_0002.wav,a,M,s033
s033_M_o_0003.wav,o,M,s033
s033_M_i_0004.wav,i,M,s033
s033_M_o_0005.wav,o,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_o_0007.wav,o,M,s033
s033_M_i_0000.wav,i,M,s033
s033_M_i_0001.wav,i,M,s033
s033_M_e_0002.wav,e,M,s033
s033_M_e_0003.wav,e,M,s033
s033_M_o_0004.wav,o,M,s033
s033_M_a_0005.wav,a,M,s033
s033_M_a_0006.wav,a,M,s033
s033_M_e_0007.wav,e,M,s033
s033_M_e_0008.wav,e,M,s033
s033_M_o_0009.wav,o,M,s033
s033_M_e_0010.wav,e,M,s033
s033_M_a_0011.wav,a,M,s033
s033_M_e_0012.wav,e,M,s033
s033_M_i_0013.wav,i,M,s033
s033_M_o_0014.wav,o,M,s033
s033_M_a_0015.wav,a,M,s033
s033_M_u_0016.wav,u,M,s033
s033_M_e_0017.wav,e,M,s033
s033_M_e_0018.wav,e,M,s033
s033_M_o_0019.wav,o,M,s033
s033_M_i_0000.wav,i,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_i_0002.wav,i,M,s033
s033_M_e_0003.wav,e,M,s033
s033_M_a_0004.wav,a,M,s033
s033_M_u_0005.wav,u,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_e_0007.wav,e,M,s033
s033_M_u_0008.wav,u,M,s033
s033_M_e_0009.wav,e,M,s033
s033_M_o_0010.wav,o,M,s033
s033_M_a_0011.wav,a,M,s033
s033_M_u_0012.wav,u,M,s033
s033_M_a_0013.wav,a,M,s033
s033_M_o_0014.wav,o,M,s033
s033_M_a_0015.wav,a,M,s033
s033_M_e_0016.wav,e,M,s033
s033_M_a_0017.wav,a,M,s033
s033_M_e_0018.wav,e,M,s033
s033_M_i_0000.wav,i,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_o_0002.wav,o,M,s033
s033_M_u_0003.wav,u,M,s033
s033_M_a_0004.wav,a,M,s033
s033_M_o_0005.wav,o,M,s033
s033_M_i_0006.wav,i,M,s033
s033_M_o_0007.wav,o,M,s033
s033_M_o_0008.wav,o,M,s033
s033_M_i_0009.wav,i,M,s033
s033_M_o_0010.wav,o,M,s033
s033_M_o_0011.wav,o,M,s033
s033_M_a_0012.wav,a,M,s033
s033_M_o_0013.wav,o,M,s033
s033_M_a_0000.wav,a,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_e_0002.wav,e,M,s033
s033_M_e_0003.wav,e,M,s033
s033_M_a_0004.wav,a,M,s033
s033_M_o_0005.wav,o,M,s033
s033_M_i_0006.wav,i,M,s033
s033_M_i_0007.wav,i,M,s033
s033_M_o_0008.wav,o,M,s033
s033_M_e_0009.wav,e,M,s033
s033_M_i_0010.wav,i,M,s033
s033_M_a_0011.wav,a,M,s033
s033_M_o_0012.wav,o,M,s033
s033_M_e_0013.wav,e,M,s033
s033_M_o_0014.wav,o,M,s033
s033_M_e_0015.wav,e,M,s033
s033_M_o_0016.wav,o,M,s033
s033_M_e_0000.wav,e,M,s033
s033_M_a_0001.wav,a,M,s033
s033_M_i_0002.wav,i,M,s033
s033_M_i_0003.wav,i,M,s033
s033_M_u_0004.wav,u,M,s033
s033_M_e_0005.wav,e,M,s033
s033_M_e_0006.wav,e,M,s033
s033_M_a_0007.wav,a,M,s033
s033_M_i_0008.wav,i,M,s033
